Depth,GR_RAW,TH232_RAW,K40_RAW,U238_RAW,MAGNETIC_SUSCEPTIBILITY,EM_IND_RESISTIVITY,FLUID_CONDUCTIVITY,TEMP,AMBIENT_HEAT_PULSE_GW_FLOW#1,AMBIENT_SFM_GW_FLOW_(TOTAL)
M,APR,PPM,%,PPM,‘10e-3,OHM-M,US/CM,C,GPM (NEG=DOWN),GPM (NEG=DOWN)
1.56169999999953,141.691,12.0545,3.17104,1.08432,,68.4153,,,,
1.56379999999953,143.385,12.6699,3.35937,1.72158,,68.4698,,,,
1.56589999999953,145.079,13.2854,3.54769,2.35885,,68.5498,,,,
1.56799999999953,146.773,13.9008,3.73602,2.99611,,68.6298,,,,
1.57009999999953,148.467,14.5162,3.92435,3.63338,,68.7098,,,,
1.57219999999952,150.161,15.1316,4.11267,4.27064,,68.7899,,,,
1.57429999999952,151.855,15.7471,4.301,4.90791,,68.8699,,,,
1.57639999999952,153.549,16.3625,4.48933,5.54518,,68.9499,,,,
1.57849999999952,155.243,16.9779,4.67766,6.18244,,69.03,,,,
1.58059999999952,156.938,17.5933,4.86598,6.81971,,69.11,,,,
1.58269999999952,158.632,18.2087,5.05431,7.45697,,69.19,,,,
1.58479999999952,160.326,18.8242,5.24264,8.09424,,69.2701,,,,
1.58689999999951,162.02,19.4396,5.43097,8.73154,,69.3501,,,,
1.58899999999951,163.714,20.055,5.6193,9.3688,,69.4301,,,,
1.59109999999951,163.911,19.748,5.53893,9.19146,,69.5101,,,,
1.59319999999951,163.531,19.0854,5.35495,8.70003,,69.5902,,,,
1.59529999999951,163.151,18.4227,5.17098,8.2086,,69.5385,,,,
1.59739999999951,162.771,17.76,4.987,7.71717,,69.4778,,,,
